key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,year,month,day,day_of_week,is_weekend,haversine_distance_in_km,driving_distance_in_km,driving_duration_in_mins
2009-08-23 01:25:26.0000001,12.1,2009-08-23 01:25:26+00:00,-73.987106,40.76159,-73.929282,40.742396,1,1,2009,8,23,6,1,5.317874375872958,7.2775,9.998333333333333
2010-05-24 14:52:00.000000242,5.3,2010-05-24 14:52:00+00:00,-73.956665,40.78391,-73.960623,40.779733,2,14,2010,5,24,0,0,0.5716476879877535,0.8291000000000001,2.0900000000000003
2013-12-28 18:14:40.0000001,7.5,2013-12-28 18:14:40+00:00,-73.969863,40.7528,-73.988733,40.73649,1,18,2013,12,28,5,1,2.411682401363819,3.004,6.23
2011-02-22 15:40:00.000000194,3.7,2011-02-22 15:40:00+00:00,-73.966455,40.75774,-73.974385,40.75199,1,15,2011,2,22,1,0,0.924638862845702,1.1969,3.2666666666666666
2013-07-08 18:23:44.0000002,9.0,2013-07-08 18:23:44+00:00,-74.002257,40.722055,-74.002614,40.739266,1,18,2013,7,8,0,0,1.914012284287191,2.225,5.09
2014-12-20 12:21:00.000000223,10.5,2014-12-20 12:21:00+00:00,-73.983312,40.77105,-73.96314,40.803817,1,12,2014,12,20,5,1,4.019878285556822,4.3082,7.408333333333333
2015-01-10 10:15:01.0000004,11.0,2015-01-10 10:15:01+00:00,-73.95149993896483,40.77177429199219,-73.97534942626953,40.75229644775391,1,10,2015,1,10,5,1,2.9539034440561562,4.0476,5.858333333333333
2012-09-21 08:57:31.0000004,13.5,2012-09-21 08:57:31+00:00,-73.954084,40.766727,-73.984912,40.757043,1,8,2012,9,21,4,0,2.810844444408451,5.2799,8.666666666666666
2011-05-19 07:55:15.0000001,49.8,2011-05-19 07:55:15+00:00,-73.964874,40.806509,-73.782999,40.64389,2,7,2011,5,19,3,0,23.70381842065416,30.2578,30.94333333333333
2012-02-08 08:46:06.0000002,6.9,2012-02-08 08:46:06+00:00,-73.97685,40.719336,-73.986704,40.733157,1,8,2012,2,8,2,0,1.74681090764207,2.5375,5.611666666666666
2010-08-09 08:27:35.0000004,3.3,2010-08-09 08:27:35+00:00,-73.983457,40.738345,-73.975595,40.75485,1,8,2010,8,9,0,0,1.9511218346850363,2.3005999999999998,5.038333333333333
2013-12-27 21:42:09.0000001,7.5,2013-12-27 21:42:09+00:00,-73.97228,40.759839,-73.977498,40.758603,1,21,2013,12,27,4,0,0.46047813197132365,1.387,2.3366666666666664
2013-07-07 07:10:29.0000001,13.0,2013-07-07 07:10:29+00:00,-74.010045,40.712451,-73.994838,40.750223,1,7,2013,7,7,6,1,4.391165736070541,4.9655,10.131666666666666
2011-08-27 02:26:24.0000001,11.3,2011-08-27 02:26:24+00:00,-73.994691,40.718631,-73.956301,40.767576,1,2,2011,8,27,5,1,6.33089319232055,7.2837,12.91
2013-08-10 21:19:51.0000002,12.0,2013-08-10 21:19:51+00:00,-73.974368,40.783419,-73.940207,40.805446,1,21,2013,8,10,5,1,3.7773971803508,7.3011,9.175
2012-04-20 18:16:00.000000130,7.3,2012-04-20 18:16:00+00:00,-74.003957,40.741885,-73.980577,40.743435,1,18,2012,4,20,4,0,1.9772136110811716,2.7351,5.986666666666666
2012-07-09 08:33:00.000000155,5.7,2012-07-09 08:33:00+00:00,-73.9637,40.77409,-73.969617,40.760377,1,8,2012,7,9,0,0,1.6041727432868784,1.9537,4.406666666666666
2014-08-14 14:48:57.0000001,8.5,2014-08-14 14:48:57+00:00,-73.976023,40.750793,-73.987687,40.728833,1,14,2014,8,14,3,0,2.6321617657937777,2.9217,6.583333333333333
2011-04-24 22:59:00.00000049,8.5,2011-04-24 22:59:00+00:00,-74.000725,40.761883,-74.007412,40.733062,3,22,2011,4,24,6,1,3.2538810386904355,3.7018,7.568333333333333
2010-06-21 14:20:00.0000001,4.9,2010-06-21 14:20:00+00:00,-73.999688,40.722008,-74.009527,40.723488,2,14,2010,6,21,0,0,0.8453250779482528,1.2449000000000001,3.105
2012-04-26 18:56:03.0000003,11.3,2012-04-26 18:56:03+00:00,-73.998142,40.756021,-73.993832,40.734666,2,18,2012,4,26,3,0,2.4021666990896273,3.3935999999999997,7.071666666666667
2015-05-14 13:10:05.00000010,21.0,2015-05-14 13:10:05+00:00,-74.01563262939453,40.71094131469727,-73.99066162109375,40.7506103515625,1,13,2015,5,14,3,0,4.887138270748904,5.706300000000001,11.82
2010-01-18 12:53:00.000000189,3.3,2010-01-18 12:53:00+00:00,-73.995043,40.744742,-73.989423,40.743963,2,12,2010,1,18,0,0,0.48131293621226623,0.6146,1.3683333333333332
2010-04-16 14:21:20.0000003,8.9,2010-04-16 14:21:20+00:00,-74.001978,40.740523,-73.982475,40.762721,1,14,2010,4,16,4,0,2.965039273711638,3.871,7.515
2009-07-30 18:41:39.0000005,4.9,2009-07-30 18:41:39+00:00,-73.963891,40.765249,-73.9529,40.77673,3,18,2009,7,30,3,0,1.5768462823330909,1.7492999999999999,3.425
2015-04-17 23:07:00.0000004,8.5,2015-04-17 23:07:00+00:00,-74.01586151123048,40.71107482910156,-74.0028076171875,40.728221893310554,1,23,2015,4,17,4,0,2.201285559421705,2.8053000000000003,5.89
2015-05-22 00:23:13.0000006,5.5,2015-05-22 00:23:13+00:00,-73.94703674316406,40.81583023071289,-73.9421615600586,40.82883071899414,1,0,2015,5,22,4,0,1.502667865202114,1.6220999999999999,3.6816666666666666
2014-04-07 09:41:39.0000004,7.5,2014-04-07 09:41:39+00:00,-73.98509,40.736437,-73.972413,40.747681,1,9,2014,4,7,0,0,1.6443307902224504,2.3145,5.375
2012-09-16 00:00:13.0000003,4.5,2012-09-16 00:00:13+00:00,-73.991333,40.727382,-73.989643,40.725777,1,0,2012,9,16,6,1,0.22832379721498278,0.2893,0.6950000000000001
2010-04-22 12:01:38.0000001,8.1,2010-04-22 12:01:38+00:00,-73.997475,40.722477,-73.984119,40.746268,1,12,2010,4,22,3,0,2.874844749884599,3.1071,7.161666666666666
2010-03-24 09:23:19.0000001,5.3,2010-03-24 09:23:19+00:00,-73.991382,40.770127,-73.998904,40.754509,1,9,2010,3,24,2,0,1.8485858026484614,2.6229,4.06
2012-10-01 19:12:43.0000004,7.0,2012-10-01 19:12:43+00:00,-73.987815,40.754463,-73.990767,40.738329,1,19,2012,10,1,0,0,1.8111727778606694,2.385,5.078333333333333
2012-03-07 06:32:00.00000085,3.7,2012-03-07 06:32:00+00:00,-73.971028,40.757752,-73.972272,40.751957,1,6,2012,3,7,2,0,0.6528386010566518,1.0154,2.165
2014-10-30 01:14:00.00000055,10.0,2014-10-30 01:14:00+00:00,-73.982612,40.7571,-73.9805,40.730352,1,1,2014,10,30,3,0,2.9795591244035293,4.690300000000001,8.058333333333334
2010-08-23 18:31:46.0000003,4.9,2010-08-23 18:31:46+00:00,-73.959794,40.773827,-73.962045,40.76615,1,18,2010,8,23,0,0,0.8744373296463617,1.3329000000000002,2.7933333333333334
2009-06-24 22:18:10.0000005,4.5,2009-06-24 22:18:10+00:00,-73.966714,40.764303,-73.972047,40.7547,2,22,2009,6,24,2,0,1.158431841940429,1.2686,2.5616666666666665
2012-09-27 23:34:16.0000001,5.5,2012-09-27 23:34:16+00:00,-73.984539,40.720223,-73.978772,40.728483,1,23,2012,9,27,3,0,1.0391188869265549,1.0405,2.9116666666666666
2011-05-01 20:30:42.0000003,6.9,2011-05-01 20:30:42+00:00,-73.979913,40.784154,-73.956619,40.779783,2,20,2011,5,1,6,1,2.020607543891079,2.7744,5.581666666666666
2011-10-16 13:41:00.00000064,6.9,2011-10-16 13:41:00+00:00,-74.001457,40.741157,-73.986957,40.728367,3,13,2011,10,16,6,1,1.8748891207988687,2.5483000000000002,5.533333333333333
2012-10-09 07:39:59.0000008,11.5,2012-10-09 07:39:59+00:00,-73.952058,40.773251,-73.979038,40.755519,1,7,2012,10,9,1,0,3.008434168077117,4.8073999999999995,7.5600000000000005
2009-02-18 18:30:00.00000025,4.9,2009-02-18 18:30:00+00:00,-74.007768,40.744143,-74.005088,40.733505,2,18,2009,2,18,2,0,1.2042489750889753,1.6282999999999999,3.9733333333333336
2010-02-23 15:46:15.0000002,15.7,2010-02-23 15:46:15+00:00,-73.967265,40.760915,-73.994115,40.715575,2,15,2010,2,23,1,0,5.5258426142660815,7.6894,12.983333333333333
2013-12-09 10:54:52.0000002,5.5,2013-12-09 10:54:52+00:00,-73.97293,40.749183,-73.976857,40.752002,1,10,2013,12,9,0,0,0.4557225623958641,1.0081,2.4916666666666667
2015-02-15 13:52:31.0000002,9.5,2015-02-15 13:52:31+00:00,-73.96208953857422,40.77932357788086,-73.96541595458984,40.800735473632805,3,13,2015,2,15,6,1,2.397306694254861,3.7115,7.386666666666667
2014-05-04 21:01:00.00000049,6.0,2014-05-04 21:01:00+00:00,-73.991662,40.738357,-73.980282,40.74839,2,21,2014,5,4,6,1,1.4709667725628894,1.7306,3.9916666666666667
2014-01-15 22:59:00.00000034,16.0,2014-01-15 22:59:00+00:00,-74.002362,40.734292,-73.985125,40.685457,1,22,2014,1,15,2,0,5.621206739854863,6.5103,12.873333333333333
2012-03-21 15:44:00.000000174,8.9,2012-03-21 15:44:00+00:00,-73.97857,40.782612,-73.991365,40.760142,1,15,2012,3,21,2,0,2.7209732182851516,3.095,5.355
2014-04-28 06:35:00.00000046,29.33,2014-04-28 06:35:00+00:00,-73.95283,40.780365,-73.86533,40.770682,1,6,2014,4,28,0,0,7.446195979636276,13.5676,18.415000000000003
2012-05-21 22:51:00.000000121,8.5,2012-05-21 22:51:00+00:00,-73.963308,40.774213,-73.986495,40.758218,1,22,2012,5,21,0,0,2.641299462079418,3.5843000000000003,6.845
2012-08-03 16:25:02.0000004,13.3,2012-08-03 16:25:02+00:00,-73.959533,40.767645,-73.99034,40.751276,1,16,2012,8,3,4,0,3.169475988886133,4.2876,8.068333333333333
2014-07-27 11:47:00.000000118,12.0,2014-07-27 11:47:00+00:00,-73.950485,40.775437,-73.982332,40.772215,1,11,2014,7,27,6,1,2.705572283499965,4.412100000000001,8.014999999999999
2011-08-01 17:15:50.0000001,6.9,2011-08-01 17:15:50+00:00,-73.97705,40.766098,-73.975099,40.787521,1,17,2011,8,1,0,0,2.3877869165137002,2.7623,3.9233333333333333
2009-05-16 00:08:46.0000003,15.3,2009-05-16 00:08:46+00:00,-73.942639,40.78663,-73.993793,40.741416,1,0,2009,5,16,5,1,6.620933553085333,9.1174,14.531666666666666
2009-02-17 12:24:31.0000009,8.1,2009-02-17 12:24:31+00:00,-73.973911,40.757662,-73.953658,40.785304,1,12,2009,2,17,1,0,3.51512219579254,4.5402,9.018333333333334
2011-08-01 12:11:40.0000003,7.7,2011-08-01 12:11:40+00:00,-73.979547,40.772839,-73.98015,40.754959,1,12,2011,8,1,0,0,1.9888137875946676,3.0623,6.105
2010-07-24 00:18:46.0000002,2.5,2010-07-24 00:18:46+00:00,-74.003624,40.732065,-74.003445,40.731786,1,0,2010,7,24,5,1,0.03449543289019539,0.5074,1.3133333333333332
2014-11-18 19:00:00.0000005,13.0,2014-11-18 19:00:00+00:00,-73.97584,40.760592,-73.973372,40.79283,1,19,2014,11,18,1,0,3.590720755363518,4.3448,6.618333333333334
2014-11-12 18:55:00.00000038,10.0,2014-11-12 18:55:00+00:00,-73.97213,40.758715,-73.957702,40.773737,2,18,2014,11,12,2,0,2.0655645136687766,2.381,4.301666666666667
2009-07-16 16:25:00.00000095,7.7,2009-07-16 16:25:00+00:00,-73.981407,40.747393,-73.990743,40.756237,3,16,2009,7,16,3,0,1.2591844937227075,1.6925999999999999,3.635
2011-01-31 15:15:00.00000080,4.5,2011-01-31 15:15:00+00:00,-73.991572,40.729768,-73.995763,40.724845,1,15,2011,1,31,0,0,0.6514461546881586,1.4093,3.4316666666666666
2013-03-10 01:53:00.00000034,5.5,2013-03-10 01:53:00+00:00,-73.980197,40.742597,-73.989352,40.747577,2,1,2013,3,10,6,1,0.9494560399499098,1.0662,2.3266666666666667
2009-08-17 19:56:00.000000143,6.1,2009-08-17 19:56:00+00:00,-73.965455,40.737487,-73.987765,40.754977,2,19,2009,8,17,0,0,2.704542142322805,5.5279,9.68
2011-01-30 16:24:00.00000028,11.3,2011-01-30 16:24:00+00:00,-73.98799,40.750383,-73.987187,40.720602,1,16,2011,1,30,6,1,3.3121871941587258,4.814,11.035
2011-06-16 22:42:59.0000004,9.3,2011-06-16 22:42:59+00:00,-73.983854,40.773736,-73.950209,40.785507,2,22,2011,6,16,3,0,3.1206568162869455,4.801,7.468333333333334
2013-03-10 14:18:00.00000028,5.5,2013-03-10 14:18:00+00:00,-73.978702,40.75721,-73.986533,40.749473,2,14,2013,3,10,6,1,1.0840911477842774,1.3647,2.7616666666666663
2013-03-27 08:33:53.0000001,15.5,2013-03-27 08:33:53+00:00,-73.984932,40.727923,-73.991115,40.75784,1,8,2013,3,27,2,0,3.3671536257059747,6.0068,9.985000000000001
2011-04-08 11:40:48.0000005,5.7,2011-04-08 11:40:48+00:00,-73.969333,40.756591,-73.980501,40.751236,1,11,2011,4,8,4,0,1.1133239989530295,1.9155,3.658333333333333
2010-05-24 23:57:01.0000003,18.1,2010-05-24 23:57:01+00:00,-73.988817,40.736365,-73.976047,40.665617,1,23,2010,5,24,0,0,7.9401319881210375,8.8291,16.686666666666667
2010-03-24 19:43:00.000000196,29.47,2010-03-24 19:43:00+00:00,-73.97848,40.745148,-73.823003,40.75413,1,19,2010,3,24,2,0,13.135071105461517,15.9665,18.038333333333334
2011-06-30 06:54:27.0000003,7.3,2011-06-30 06:54:27+00:00,-73.957491,40.774412,-73.977987,40.763306,1,6,2011,6,30,3,0,2.1223258463017722,2.8911,6.091666666666667
2015-04-21 19:23:36.0000007,14.0,2015-04-21 19:23:36+00:00,-73.99188232421875,40.7442512512207,-73.99192810058595,40.74419784545898,1,19,2015,4,21,1,0,0.007080757868067147,0.7783,1.7516666666666665
2011-07-04 19:02:50.0000002,12.9,2011-07-04 19:02:50+00:00,-73.992578,40.693885,-73.986428,40.663471,1,19,2011,7,4,0,0,3.4214165064659223,4.6624,8.636666666666667
2012-07-11 23:56:11.0000004,5.7,2012-07-11 23:56:11+00:00,-73.986027,40.759471,-73.993513,40.743217,1,23,2012,7,11,2,0,1.9142100766983028,2.2121999999999997,5.09
2013-08-28 13:36:29.0000001,10.0,2013-08-28 13:36:29+00:00,-73.944594,40.787585,-73.942563,40.806262,1,13,2013,8,28,2,0,2.083812867748942,3.3186,5.58
2013-12-30 12:30:02.0000002,9.0,2013-12-30 12:30:02+00:00,-73.988045,40.750815,-74.003556,40.725349,3,12,2013,12,30,0,0,3.1187015705592374,3.5878,8.376666666666667
2013-03-01 15:32:21.0000001,7.5,2013-03-01 15:32:21+00:00,-73.9821,40.759958,-73.973686,40.751037,1,15,2013,3,1,4,0,1.2191312231973739,2.2209,4.6433333333333335
2012-12-01 09:09:15.0000001,10.5,2012-12-01 09:09:15+00:00,-74.007957,40.714826,-73.981699,40.749616,1,9,2012,12,1,5,1,4.456479772212111,4.994800000000001,11.043333333333333
2011-12-31 17:40:16.0000002,8.9,2011-12-31 17:40:16+00:00,-73.988127,40.728865,-74.006077,40.704491,1,17,2011,12,31,5,1,3.1038938138604446,3.4169,7.828333333333333
2013-03-24 15:41:00.000000157,7.5,2013-03-24 15:41:00+00:00,-73.981497,40.728682,-73.97718,40.745405,1,15,2013,3,24,6,1,1.894751322507347,2.3512,5.296666666666667
2014-09-08 09:46:41.0000001,9.5,2014-09-08 09:46:41+00:00,-73.993703,40.747052,-73.998974,40.724825,3,9,2014,9,8,0,0,2.5111136259333366,3.0528000000000004,6.876666666666667
2013-06-20 10:56:00.000000189,6.5,2013-06-20 10:56:00+00:00,-73.970827,40.761175,-73.95758,40.765392,1,10,2013,6,20,3,0,1.2102042998195899,1.6945999999999999,3.2800000000000002
2011-04-12 06:56:58.0000006,11.7,2011-04-12 06:56:58+00:00,-73.948046,40.774588,-73.991502,40.744642,1,6,2011,4,12,1,0,4.948142710432894,6.611,11.581666666666667
2013-05-10 12:58:00.000000110,9.0,2013-05-10 12:58:00+00:00,-73.979915,40.761832,-73.97332,40.754675,1,12,2013,5,10,4,0,0.9705086434758471,2.173,3.835
2011-10-29 15:25:45.0000006,4.1,2011-10-29 15:25:45+00:00,-73.981242,40.77411,-73.981883,40.767709,1,15,2011,10,29,5,1,0.7138026583577116,0.8558,1.8733333333333335
2009-02-27 22:41:14.0000009,4.6,2009-02-27 22:41:14+00:00,-73.99961,40.733556,-73.989147,40.729953,3,22,2009,2,27,4,0,0.9683791257494149,1.5617,3.3800000000000003
2011-09-11 22:44:32.0000002,7.7,2011-09-11 22:44:32+00:00,-73.976829,40.755826,-73.997841,40.761724,1,22,2011,9,11,6,1,1.8873707863072209,2.1486,3.3983333333333334
2010-09-24 13:49:00.000000159,6.9,2010-09-24 13:49:00+00:00,-73.985613,40.74081,-73.990147,40.725037,1,13,2010,9,24,4,0,1.7950024378298346,2.2156,4.831666666666666
2013-12-14 18:41:00.000000174,6.5,2013-12-14 18:41:00+00:00,-73.997765,40.756322,-74.004162,40.74269,1,18,2013,12,14,5,1,1.6087445751449114,2.0483000000000002,4.545
2011-07-22 18:04:30.0000003,12.9,2011-07-22 18:04:30+00:00,-73.986935,40.750932,-73.958059,40.760382,1,18,2011,7,22,4,0,2.6495122158936204,3.7405,5.8149999999999995
2011-08-11 08:50:00.000000175,7.7,2011-08-11 08:50:00+00:00,-73.98104,40.780532,-73.999942,40.75489,1,8,2011,8,11,3,0,3.2655184298413285,3.7954,6.238333333333333
2011-03-24 11:52:12.0000002,11.3,2011-03-24 11:52:12+00:00,-73.966751,40.767185,-73.990097,40.740612,1,11,2011,3,24,3,0,3.549341697968779,3.8388,7.875
2011-05-24 23:24:00.00000041,8.9,2011-05-24 23:24:00+00:00,-73.985203,40.768058,-73.951693,40.77,1,23,2011,5,24,1,0,2.8302366299716466,4.0423,5.858333333333333
2009-04-12 11:26:00.00000058,4.5,2009-04-12 11:26:00+00:00,-73.98525,40.748122,-73.98564,40.756633,2,11,2009,4,12,6,1,0.9469500294674248,2.0062,4.52
2013-10-02 17:43:00.000000118,7.5,2013-10-02 17:43:00+00:00,-73.953795,40.767232,-73.952282,40.775637,1,17,2013,10,2,2,0,0.9432380775494471,1.2575999999999998,2.4916666666666667
2013-12-31 09:00:00.00000087,9.5,2013-12-31 09:00:00+00:00,-73.974172,40.783895,-73.978037,40.7569,1,9,2013,12,31,1,0,3.019301382688552,3.9259,6.968333333333334
2013-01-02 10:46:45.0000001,19.5,2013-01-02 10:46:45+00:00,-73.973731,40.758745,-73.96669,40.802644,2,10,2013,1,2,2,0,4.917214723553311,6.1475,10.021666666666667
2009-07-03 12:41:14.0000002,5.3,2009-07-03 12:41:14+00:00,-73.970173,40.79407,-73.981095,40.787778,1,12,2009,7,3,4,0,1.1553903456546013,1.5205,2.8366666666666664
2010-12-31 10:45:54.0000001,6.9,2010-12-31 10:45:54+00:00,-73.954573,40.773951,-73.969137,40.761755,1,10,2010,12,31,4,0,1.8284991489150122,2.4306,5.23
2014-04-15 09:10:00.000000116,57.33,2014-04-15 09:10:00+00:00,-73.96055,40.762327,-73.9853,40.747117,1,9,2014,4,15,1,0,2.684492095430161,3.5309,6.701666666666667
2014-11-06 02:02:44.0000001,14.5,2014-11-06 02:02:44+00:00,-73.956751,40.777839,-73.924347,40.741742,1,2,2014,11,6,3,0,4.853791457306142,6.5275,10.423333333333334
2012-04-04 18:01:00.00000015,9.7,2012-04-04 18:01:00+00:00,-73.965835,40.805227,-73.982062,40.775215,1,18,2012,4,4,2,0,3.6059664713091304,4.8711,7.696666666666667
2011-10-04 10:27:27.0000005,13.3,2011-10-04 10:27:27+00:00,-73.9487,40.774,-73.9793,40.7554,2,10,2011,10,4,1,0,3.3043865469339493,5.1353,8.398333333333333
2013-07-31 09:54:00.00000027,8.5,2013-07-31 09:54:00+00:00,-73.97953,40.75528,-73.97036,40.758082,1,9,2013,7,31,2,0,0.8328531302761292,1.4930999999999999,3.35
2010-06-16 14:44:00.000000144,49.57,2010-06-16 14:44:00+00:00,-73.982722,40.759182,-73.786453,40.639148,1,14,2010,6,16,2,0,21.258191731041066,27.075599999999998,27.816666666666666
2013-03-14 21:27:40.0000007,7.0,2013-03-14 21:27:40+00:00,-73.986047,40.745879,-73.999069,40.74393,1,21,2013,3,14,3,0,1.118224978771029,1.9821,4.53
2011-09-06 18:21:00.000000152,22.1,2011-09-06 18:21:00+00:00,-73.9786,40.787887,-73.998047,40.72118,1,18,2011,9,6,1,0,7.596198046708893,8.5762,17.298333333333336
2012-06-08 14:57:13.0000003,6.5,2012-06-08 14:57:13+00:00,-73.991129,40.751151,-74.002943,40.760384,1,14,2012,6,8,4,0,1.4297722595092737,1.8622,4.185
2014-08-22 22:19:00.000000190,7.5,2014-08-22 22:19:00+00:00,-74.00151,40.734652,-73.987892,40.732327,2,22,2014,8,22,4,0,1.1761935238028896,1.388,3.0633333333333335
2013-12-06 13:53:00.000000156,20.0,2013-12-06 13:53:00+00:00,-73.968482,40.75074,-74.00263,40.723217,2,13,2013,12,6,4,0,4.200460671498793,6.1262,12.79
2011-06-02 14:39:25.0000003,4.5,2011-06-02 14:39:25+00:00,-74.00022,40.742611,-73.994651,40.750447,1,14,2011,6,2,3,0,0.9895954749220591,0.9892000000000001,2.2816666666666667
2009-05-11 23:19:51.0000002,9.7,2009-05-11 23:19:51+00:00,-73.985573,40.756039,-74.001401,40.726275,1,23,2009,5,11,0,0,3.5681475432419516,4.0236,9.261666666666667
2009-05-03 14:07:27.0000005,8.5,2009-05-03 14:07:27+00:00,-74.00845,40.721476,-73.987507,40.738727,1,14,2009,5,3,6,1,2.606489608055177,3.4276999999999997,8.045
2012-07-16 22:08:13.0000003,6.1,2012-07-16 22:08:13+00:00,-73.98203,40.762779,-73.996483,40.758187,2,22,2012,7,16,0,0,1.3200442541939592,1.9779,3.7150000000000003
2009-10-12 07:12:00.00000039,7.3,2009-10-12 07:12:00+00:00,-73.97821,40.752433,-73.995448,40.733263,1,7,2009,10,12,0,0,2.5792923000927743,2.9888000000000003,7.073333333333333
2012-12-03 22:17:36.0000001,12.5,2012-12-03 22:17:36+00:00,-74.007494,40.712852,-73.983176,40.755968,1,22,2012,12,3,0,0,5.213768454505738,5.4855,12.25
2013-08-29 11:47:55.0000001,9.5,2013-08-29 11:47:55+00:00,-73.980074,40.760554,-73.960306,40.761811,1,11,2013,8,29,3,0,1.6707812081319051,3.001,5.301666666666667
2014-03-21 14:58:02.0000002,8.0,2014-03-21 14:58:02+00:00,-73.958895,40.767817,-73.970721,40.751772,1,14,2014,3,21,4,0,2.043330161032497,2.0424,4.675
2015-01-21 12:21:10.0000008,4.5,2015-01-21 12:21:10+00:00,-73.98633575439453,40.72954559326172,-73.97960662841797,40.72740173339844,2,12,2015,1,21,2,0,0.6151001116938489,0.6837000000000001,1.6983333333333335
2011-03-16 23:01:47.0000001,6.1,2011-03-16 23:01:47+00:00,-73.952694,40.776534,-73.966099,40.76297,1,23,2011,3,16,2,0,1.8839192719788276,2.1203000000000003,4.788333333333333
2009-07-25 01:45:47.0000001,14.1,2009-07-25 01:45:47+00:00,-73.982146,40.77066,-74.011476,40.716619,2,1,2009,7,25,5,1,6.4972718029112535,7.1047,13.165
2009-06-23 12:29:00.000000182,8.9,2009-06-23 12:29:00+00:00,-73.97703,40.754792,-73.990182,40.749972,3,12,2009,6,23,1,0,1.2306847997063979,1.7510999999999999,3.646666666666667
2009-10-04 18:27:00.00000082,4.9,2009-10-04 18:27:00+00:00,-73.965667,40.761998,-73.955997,40.776035,1,18,2009,10,4,6,1,1.7605070667653802,1.8035999999999999,3.225
2013-11-16 04:21:00.00000027,8.0,2013-11-16 04:21:00+00:00,-73.987437,40.749987,-73.973912,40.764732,1,4,2013,11,16,5,1,1.9964790092536207,2.206,3.8466666666666667
2011-10-12 14:53:35.0000003,17.7,2011-10-12 14:53:35+00:00,-73.960872,40.772355,-74.011229,40.729041,2,14,2011,10,12,2,0,6.417975324135295,8.1995,15.168333333333333
2011-12-29 13:16:00.000000206,9.7,2011-12-29 13:16:00+00:00,-74.002937,40.70849,-74.001162,40.731575,2,13,2011,12,29,3,0,2.571289845641947,3.1199,6.791666666666667
2009-11-30 23:07:00.00000017,6.9,2009-11-30 23:07:00+00:00,-73.996747,40.729707,-74.005193,40.709387,1,23,2009,11,30,0,0,2.3689460977616523,2.8815,6.34
2013-04-02 19:29:03.0000001,8.5,2013-04-02 19:29:03+00:00,-73.996086,40.726368,-74.004126,40.742557,1,19,2013,4,2,1,0,1.9233803217539407,2.6544,6.02
2015-04-27 13:52:51.0000004,9.5,2015-04-27 13:52:51+00:00,-73.99041748046875,40.74030685424805,-73.98175048828125,40.75828170776367,1,13,2015,4,27,0,0,2.1278831631485033,2.4276999999999997,5.068333333333333
2014-06-15 11:29:00.00000031,57.33,2014-06-15 11:29:00+00:00,-73.791422,40.645422,-73.987107,40.753062,1,11,2014,6,15,6,1,20.38121417045052,27.202599999999997,26.961666666666666
2009-05-02 19:02:41.0000006,4.9,2009-05-02 19:02:41+00:00,-74.000933,40.736574,-74.008119,40.744711,1,19,2009,5,2,5,1,1.0886587706349697,1.3191,2.875
2013-10-22 18:41:00.00000077,7.5,2013-10-22 18:41:00+00:00,-73.973535,40.755427,-73.98112,40.75404,2,18,2013,10,22,1,0,0.6572465148478499,0.9404,1.7733333333333334
2009-09-25 14:43:18.0000004,4.5,2009-09-25 14:43:18+00:00,-73.94603,40.773294,-73.955872,40.772308,1,14,2009,9,25,4,0,0.836000464054743,1.173,2.621666666666667
2012-01-01 16:32:27.0000004,10.1,2012-01-01 16:32:27+00:00,-74.001456,40.740691,-73.994402,40.71994,2,16,2012,1,1,6,1,2.3827331436678136,3.131,6.928333333333333
2012-06-23 19:03:00.00000087,8.9,2012-06-23 19:03:00+00:00,-73.998402,40.740302,-73.990698,40.724418,2,19,2012,6,23,5,1,1.8817312739077494,2.4723,5.41
2009-02-02 22:55:00.00000035,3.3,2009-02-02 22:55:00+00:00,-73.99611,40.743592,-74.000675,40.737103,1,22,2009,2,2,0,0,0.8176443723802957,0.8172,1.8916666666666666
2011-07-30 00:42:00.00000067,10.5,2011-07-30 00:42:00+00:00,-73.980222,40.759897,-73.98526,40.73342,2,0,2011,7,30,5,1,2.974541234224835,3.9878,7.471666666666667
2013-11-01 13:33:07.0000001,7.5,2013-11-01 13:33:07+00:00,-74.01292,40.705913,-74.000631,40.711059,1,13,2013,11,1,4,0,1.1833791115213066,1.9085999999999999,4.17
2013-05-09 02:17:57.0000001,12.0,2013-05-09 02:17:57+00:00,-74.00196,40.750804,-73.981853,40.736786,1,2,2013,5,9,3,0,2.3019562500154827,2.7763,5.961666666666667
2010-04-10 16:31:00.00000051,6.1,2010-04-10 16:31:00+00:00,-73.976055,40.75928,-73.979235,40.746197,1,16,2010,4,10,5,1,1.4792184017906,1.9210999999999998,3.425
2012-12-05 15:27:16.0000006,7.5,2012-12-05 15:27:16+00:00,-73.985972,40.743341,-73.994938,40.74876,1,15,2012,12,5,2,0,0.9662241302875861,1.1116,2.425
2013-04-04 19:27:20.0000001,9.0,2013-04-04 19:27:20+00:00,-73.963238,40.765951,-73.979811,40.771118,1,19,2013,4,4,3,0,1.5093094891049676,1.6930999999999998,3.5416666666666665
2009-05-15 15:17:12.0000003,15.3,2009-05-15 15:17:12+00:00,-74.005185,40.720892,-73.979254,40.765802,1,15,2009,5,15,4,0,5.450693638699467,5.9792,12.35
